name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,46.36171818686869,0.4850591835878275
Al01Front,Al,1.535,46.19510215454545,0.470080648280032
Th01,Th,17.151,46.09853638989899,0.475475151079957
Al01Back,Al,1.535,46.00186953232324,0.47137529969021963
Cu01,Cu,22.251,45.825956051515156,0.4909237615996806
Al01_Degrader,Al,415.0,41.78947671033868,2.4802165380075576
Fe02,Fe,20.111,37.549845089898994,0.5716662025483141
Al02Front,Al,1.532,37.35370341010101,0.5548016696257821
Th02,Th,17.166,37.24154390606061,0.5614322390352096
Al02Back,Al,1.532,37.12912825858586,0.5571922798263332
Cu02,Cu,22.054,36.92371827979798,0.5803047609298743
Al02_Degrader,Al,261.5,33.84854600814394,1.9079220162074622
Fe03,Fe,19.975,30.62886996060606,0.6692230972117591
Al03Front,Al,1.545,30.40088400808081,0.6510140207221268
Th03,Th,17.37,30.269736088888887,0.6590866945669207
Al03Back,Al,1.545,30.138287371717173,0.6549781260542973
Cu03,Cu,22.235,29.89578093939394,0.6835875818818345
Al03_Degrader,Al,68.3,28.804957222222228,0.9028821683228083
Al03b_Degrader,Al,68.3,27.016494788311686,0.9392846352690322
Fe04,Fe,20.29,25.851769171717173,0.7631960333476782
Al04Front,Al,1.546,25.588826772727273,0.743202625547925
Th04,Th,17.51,25.44001891111111,0.7532240984240863
Al04Back,Al,1.546,25.290754580808084,0.7491948878101982
Cu04,Cu,22.21,25.014147890909094,0.7834147117810089
