name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,47.1729756973064,0.491836894386627
Al01Front,Al,1.535,47.00861138484848,0.4776589981917991
Th01,Th,17.151,46.91321658215488,0.48291273787424577
Al01Back,Al,1.535,46.81774132996633,0.4790651453352463
Cu01,Cu,22.251,46.64417927407408,0.49769258420860263
Al01_Degrader,Al,415.0,42.66960443194444,2.451480889634131
Fe02,Fe,20.111,38.503746008754206,0.5763249380653983
Al02Front,Al,1.532,38.31120986060606,0.5603045336783281
Th02,Th,17.166,38.20071169057239,0.5667237912816204
Al02Back,Al,1.532,38.09047411380472,0.5624987155824461
Cu02,Cu,22.054,37.88933113164984,0.5844957040765073
Al02_Degrader,Al,261.5,34.881913153400674,1.8759254604510291
Fe03,Fe,19.975,31.74177161750842,0.6690677400947325
Al03Front,Al,1.545,31.520112436700337,0.6519149261949605
Th03,Th,17.37,31.392106248148146,0.6597011398884661
Al03Back,Al,1.545,31.263944208417506,0.655498875073491
Cu03,Cu,22.235,31.028107933670032,0.6827170558876766
Al03_Degrader,Al,68.3,29.969456308754207,0.8903021991334925
Al03b_Degrader,Al,68.3,28.238326251346802,0.9326648765189527
Fe04,Fe,20.29,27.114180061616164,0.7561068011489033
Al04Front,Al,1.546,26.8605941043771,0.7373315943977254
Th04,Th,17.51,26.71662831346801,0.7465709868808439
Al04Back,Al,1.546,26.572342932996634,0.7427415599583101
Cu04,Cu,22.21,26.305848775420877,0.7745698951099084
