name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,46.46406644410774,0.48465448096087993
Al01Front,Al,1.535,46.297817362289564,0.4698060641107481
Th01,Th,17.151,46.201318489225585,0.47527962736077417
Al01Back,Al,1.535,46.10480687441078,0.471240319434694
Cu01,Cu,22.251,45.929218710774414,0.49061218718068106
Al01_Degrader,Al,415.0,41.90071327563875,2.475117223944461
Fe02,Fe,20.111,37.67057862760942,0.5707946255089366
Al02Front,Al,1.532,37.47489454747475,0.5540303984071072
Th02,Th,17.166,37.36287342491583,0.5606958636762567
Al02Back,Al,1.532,37.25065340673401,0.5563321455383068
Cu02,Cu,22.054,37.04590341548821,0.5792452624657968
Al02_Degrader,Al,261.5,33.97923548040404,1.9095229023365934
Fe03,Fe,19.975,30.770152623232324,0.6674459976396266
Al03Front,Al,1.545,30.543133470033673,0.6492856754277914
Th03,Th,17.37,30.412301793939395,0.6573927263217639
Al03Back,Al,1.545,30.2812820993266,0.6532442009381273
Cu03,Cu,22.235,30.03962236363636,0.6817231591579082
Al03_Degrader,Al,68.3,28.952983320707073,0.8997690512667922
Al03b_Degrader,Al,68.3,27.172064476911974,0.935597639693585
Fe04,Fe,20.29,26.012689593265993,0.7601875684725822
Al04Front,Al,1.546,25.75107285723906,0.7403877323629904
Th04,Th,17.51,25.602857392929295,0.7502704268068162
Al04Back,Al,1.546,25.454303184511787,0.7462865966200396
Cu04,Cu,22.21,25.178956124242426,0.7801515861030378
