name,energy,flux
Fe01,47.35000000000001,3.3333333333333333e-06
Fe01,47.45,0.0
Fe01,47.55,6.666666666666667e-06
Fe01,47.650000000000006,1.3333333333333333e-05
Fe01,47.75,2.6666666666666667e-05
Fe01,47.85000000000001,5e-05
Fe01,47.95,0.00011
Fe01,48.05,0.00015666666666666666
Fe01,48.150000000000006,0.00034
Fe01,48.25,0.0006033333333333333
Fe01,48.35000000000001,0.0011033333333333333
Fe01,48.45,0.0018633333333333334
Fe01,48.55,0.0031766666666666666
Fe01,48.650000000000006,0.0049366666666666665
Fe01,48.75,0.007516666666666666
Fe01,48.85000000000001,0.011493333333333333
Fe01,48.95,0.016343333333333335
Fe01,49.05,0.022563333333333335
Fe01,49.150000000000006,0.030053333333333335
Fe01,49.25,0.03933333333333333
Fe01,49.35000000000001,0.047773333333333334
Fe01,49.45,0.057146666666666665
Fe01,49.55,0.06511333333333333
Fe01,49.650000000000006,0.07137
Fe01,49.75,0.07572333333333334
Fe01,49.85000000000001,0.07707
Fe01,49.95,0.07599333333333333
Fe01,50.05,0.07182333333333334
Fe01,50.150000000000006,0.06572666666666667
Fe01,50.25,0.05756
Fe01,50.35000000000001,0.04909666666666666
Fe01,50.45,0.03983
Fe01,50.55,0.031393333333333336
Fe01,50.650000000000006,0.023646666666666667
Fe01,50.75,0.017226666666666668
Fe01,50.85000000000001,0.01227
Fe01,50.95,0.008256666666666667
Fe01,51.05,0.00533
Fe01,51.150000000000006,0.00338
Fe01,51.25,0.0020033333333333335
Fe01,51.35000000000001,0.00117
Fe01,51.45,0.0006733333333333333
Fe01,51.55,0.0003933333333333333
Fe01,51.650000000000006,0.00021333333333333333
Fe01,51.75,8e-05
Fe01,51.85000000000001,3e-05
Fe01,51.95,1e-05
Fe01,52.05,3.3333333333333333e-06
Al01Front,47.35000000000001,1e-05
Al01Front,47.45,6.666666666666667e-06
Al01Front,47.55,3.3333333333333333e-06
Al01Front,47.650000000000006,3.3333333333333335e-05
Al01Front,47.75,8e-05
Al01Front,47.85000000000001,8.333333333333333e-05
Al01Front,47.95,0.00023
Al01Front,48.05,0.00030333333333333335
Al01Front,48.150000000000006,0.0007966666666666667
Al01Front,48.25,0.00123
Al01Front,48.35000000000001,0.0022066666666666667
Al01Front,48.45,0.00359
Al01Front,48.55,0.00594
Al01Front,48.650000000000006,0.00882
Al01Front,48.75,0.012863333333333333
Al01Front,48.85000000000001,0.019026666666666667
Al01Front,48.95,0.02631
Al01Front,49.05,0.03397
Al01Front,49.150000000000006,0.04396333333333333
Al01Front,49.25,0.05409666666666667
Al01Front,49.35000000000001,0.06287333333333334
Al01Front,49.45,0.07069
Al01Front,49.55,0.07501666666666666
Al01Front,49.650000000000006,0.07900333333333333
Al01Front,49.75,0.07943
Al01Front,49.85000000000001,0.07533666666666666
Al01Front,49.95,0.06898
Al01Front,50.05,0.06264666666666667
Al01Front,50.150000000000006,0.052816666666666665
Al01Front,50.25,0.04351666666666667
Al01Front,50.35000000000001,0.03401333333333333
Al01Front,50.45,0.02614
Al01Front,50.55,0.01924
Al01Front,50.650000000000006,0.0132
Al01Front,50.75,0.008983333333333333
Al01Front,50.85000000000001,0.006033333333333333
Al01Front,50.95,0.0035933333333333334
Al01Front,51.05,0.00215
Al01Front,51.150000000000006,0.00123
Al01Front,51.25,0.00078
Al01Front,51.35000000000001,0.0004566666666666667
Al01Front,51.45,0.00018
Al01Front,51.55,8.333333333333333e-05
Al01Front,51.650000000000006,2.6666666666666667e-05
Al01Front,51.75,1.6666666666666667e-05
Th01,47.25,6.666666666666667e-06
Th01,47.35000000000001,6.666666666666667e-06
Th01,47.45,1.3333333333333333e-05
Th01,47.55,3.6666666666666666e-05
Th01,47.650000000000006,7e-05
Th01,47.75,0.00012
Th01,47.85000000000001,0.00018666666666666666
Th01,47.95,0.00037
Th01,48.05,0.00074
Th01,48.150000000000006,0.00125
Th01,48.25,0.00226
Th01,48.35000000000001,0.0037066666666666667
Th01,48.45,0.00579
Th01,48.55,0.008853333333333333
Th01,48.650000000000006,0.01294
Th01,48.75,0.018706666666666667
Th01,48.85000000000001,0.025893333333333334
Th01,48.95,0.03362
Th01,49.05,0.04335
Th01,49.150000000000006,0.052893333333333334
Th01,49.25,0.061976666666666666
Th01,49.35000000000001,0.06916
Th01,49.45,0.07472666666666666
Th01,49.55,0.07778666666666667
Th01,49.650000000000006,0.07888666666666666
Th01,49.75,0.07514
Th01,49.85000000000001,0.06934666666666667
Th01,49.95,0.06234666666666667
Th01,50.05,0.053853333333333336
Th01,50.150000000000006,0.044206666666666665
Th01,50.25,0.035386666666666663
Th01,50.35000000000001,0.0268
Th01,50.45,0.02016333333333333
Th01,50.55,0.013953333333333333
Th01,50.650000000000006,0.009526666666666666
Th01,50.75,0.006423333333333333
Th01,50.85000000000001,0.004013333333333333
Th01,50.95,0.00236
Th01,51.05,0.0013966666666666667
Th01,51.150000000000006,0.0008266666666666666
Th01,51.25,0.00051
Th01,51.35000000000001,0.00023666666666666665
Th01,51.45,0.00010333333333333333
Th01,51.55,3.6666666666666666e-05
