name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,54.25981,0.5542368000833819
Al01Front,Al,1.535,54.11218466666667,0.5443000403253909
Th01,Th,17.151,54.02589733333334,0.5481846964842739
Al01Back,Al,1.535,53.93955266666667,0.5455503519928803
Cu01,Cu,22.251,53.78376466666668,0.5591433453223085
Al01_Degrader,Al,415.0,50.26906623076923,2.212950910592101
Fe02,Fe,20.111,46.63312833333333,0.6238978390173792
Al02Front,Al,1.532,46.46700033333333,0.6130212791303051
Th02,Th,17.166,46.370761333333334,0.6175500792418017
Al02Back,Al,1.532,46.274464333333334,0.6148970616245906
Cu02,Cu,22.054,46.100710666666664,0.6302518768605312
Al02_Degrader,Al,261.5,43.55565527272728,1.6586102560658256
Fe03,Fe,19.975,40.94011333333334,0.6902606660932923
Al03Front,Al,1.545,40.757494333333334,0.6790179685653065
Th03,Th,17.37,40.650607,0.6842976434888062
Al03Back,Al,1.545,40.543674,0.6815131559434492
Cu03,Cu,22.235,40.35,0.6991891494200025
Al03_Degrader,Al,68.3,39.49214825000001,0.8611282424946576
Al03b_Degrader,Al,68.3,38.11053075000001,0.8855706653364477
Fe04,Fe,20.29,37.224849,0.7434974067645879
Al04Front,Al,1.546,37.02550066666667,0.7313728068955138
Th04,Th,17.51,36.910332333333336,0.7371755848425049
Al04Back,Al,1.546,36.795211,0.7346295203336624
Cu04,Cu,22.21,36.586944333333335,0.7542082048311034
