name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,49.49924831582492,0.5104857230917528
Al01Front,Al,1.535,49.340803609764315,0.4979220844601269
Th01,Th,17.151,49.24865944040404,0.5026380231595524
Al01Back,Al,1.535,49.15645735016835,0.4991781616165557
Cu01,Cu,22.251,48.98923448720539,0.5160628829617457
Al01_Degrader,Al,415.0,45.180980418585854,2.3614889635052325
Fe02,Fe,20.111,41.20926576228957,0.5891896666974921
Al02Front,Al,1.532,41.02647608484849,0.5750998100420698
Th02,Th,17.166,40.92139106801346,0.580645742144939
Al02Back,Al,1.532,40.81617630841751,0.5771257274471487
Cu02,Cu,22.054,40.62511850875421,0.5966787030610261
Al02_Degrader,Al,261.5,37.79244862804973,1.7931370427674673
Fe03,Fe,19.975,34.854151565656565,0.6708281625981317
Al03Front,Al,1.545,34.64765040572391,0.655848047929553
Th03,Th,17.37,34.52792365353535,0.6625183888748928
Al03Back,Al,1.545,34.40786824175084,0.6590734675980543
Cu03,Cu,22.235,34.18852023164984,0.6825420550789114
Al03_Degrader,Al,68.3,33.20909888121212,0.8737530717365256
Al03b_Degrader,Al,68.3,31.618051819595962,0.9079925181468301
Fe04,Fe,20.29,30.59073956969697,0.7425894305233325
Al04Front,Al,1.546,30.359326475757577,0.7262385009871427
Th04,Th,17.51,30.227013020875418,0.7341460142818645
Al04Back,Al,1.546,30.094570485185187,0.7307953452260226
Cu04,Cu,22.21,29.851945233670033,0.7573680977569441
