name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,50.31109166666667,0.5209230668699767
Al01Front,Al,1.535,50.154683666666664,0.5088068689917837
Th01,Th,17.151,50.063584000000006,0.513440819320007
Al01Back,Al,1.535,49.97245100000001,0.5101664296406941
Cu01,Cu,22.251,49.807265666666666,0.5262482399855498
Al01_Degrader,Al,415.0,46.05288328571429,2.3409871851313504
Fe02,Fe,20.111,42.14408266666667,0.5982123244853973
Al02Front,Al,1.532,41.964426333333336,0.5848088413375396
Th02,Th,17.166,41.860991,0.5901688158928201
Al02Back,Al,1.532,41.75750600000001,0.5868418810014614
Cu02,Cu,22.054,41.56967166666667,0.6055290184600753
Al02_Degrader,Al,261.5,38.79213830769231,1.763966084605998
Fe03,Fe,19.975,35.91618166666667,0.6772162286379112
Al03Front,Al,1.545,35.714324999999995,0.6630826954774696
Th03,Th,17.37,35.597153666666664,0.6694900783829603
Al03Back,Al,1.545,35.47968566666666,0.6660550987177328
Cu03,Cu,22.235,35.26526933333334,0.6881387801838296
Al03_Degrader,Al,68.3,34.309962,0.8698499402517655
Al03b_Degrader,Al,68.3,32.7608884,0.901959069329335
Fe04,Fe,20.29,31.761997666666666,0.7452555418520699
Al04Front,Al,1.546,31.537112666666665,0.7299757872511176
Th04,Th,17.51,31.408320000000003,0.7372402893674942
Al04Back,Al,1.546,31.279281333333337,0.7339902838945183
Cu04,Cu,22.21,31.04370166666667,0.7591107721080999
