name,compound,areal_density,mu_E,sig_E
Fe01,Fe,20.053,47.37322843063973,0.4942976807789986
Al01Front,Al,1.535,47.209391459259265,0.4801831509487754
Th01,Th,17.151,47.11429628047138,0.4853588577929785
Al01Back,Al,1.535,47.01912252659933,0.4815759608651036
Cu01,Cu,22.251,46.846103993265984,0.5000379600354271
Al01_Degrader,Al,415.0,42.88660757986111,2.44257195191067
Fe02,Fe,20.111,38.73845242895622,0.5782326695643999
Al02Front,Al,1.532,38.546832511784515,0.5624037826419723
Th02,Th,17.166,38.43697028653199,0.5686924753188343
Al02Back,Al,1.532,38.32694013872054,0.5647313264049757
Cu02,Cu,22.054,38.12648400976431,0.5866152181001735
Al02_Degrader,Al,261.5,35.135446883299664,1.8669272947446176
Fe03,Fe,19.975,32.01422991582491,0.6700528165383514
Al03Front,Al,1.545,31.793971915151516,0.6532082991823924
Th03,Th,17.37,31.66662736734007,0.6608829922649332
Al03Back,Al,1.545,31.53933794882155,0.6567611672874892
Cu03,Cu,22.235,31.304994096969693,0.6835532910164878
Al03_Degrader,Al,68.3,30.253944463804714,0.8882368283160347
Al03b_Degrader,Al,68.3,28.536239103367002,0.9297744641416351
Fe04,Fe,20.29,27.421432284511788,0.7557132748500757
Al04Front,Al,1.546,27.16998377744108,0.7372213481906251
Th04,Th,17.51,27.027173561952864,0.7463759701200917
Al04Back,Al,1.546,26.88402655084175,0.7426079063971659
Cu04,Cu,22.21,26.619873276430976,0.7738620611174076
